study,mechanism,param,factor,cells,noise,rep,floor_mean,floor_std,wt_mech,wt_lin,loss_K,loss_n,loss_vmax,wt_distance
power,ceiling,vmax,0.5,100,1,0,1.1920928955078126e-08,3.2625036676893254e-07,0.021288478374481203,0.04839338958263397,0.06144661605358124,0.16719704866409302,0.028873920440673828,0.161401629447937
power,ceiling,vmax,0.5,100,1,1,-9.5367431640625e-08,3.006343892316459e-07,0.023098087310791014,0.045770710706710814,0.03593220114707947,0.08509508073329926,0.02369715869426727,0.09539175033569336
power,ceiling,vmax,0.5,100,1,2,-3.5762786865234374e-08,2.4459701214651094e-07,0.023776936531066894,0.03306702375411987,0.02408064901828766,0.17808095514774322,0.026283738017082215,0.27694714069366455
power,ceiling,vmax,0.5,100,2,0,-2.384185791015625e-08,4.5798713474985473e-07,0.033105012774467465,0.044004511833190915,0.03632349371910095,0.1422651767730713,0.047871604561805725,0.07996952533721924
power,ceiling,vmax,0.5,100,2,1,5.960464477539063e-08,3.2098083538618706e-07,0.03136710226535797,0.05379999577999115,0.04519626200199127,0.05956598520278931,0.02984471321105957,0.06775391101837158
power,ceiling,vmax,0.5,100,2,2,2.384185791015625e-07,3.45501345305191e-07,0.03660914003849029,0.0732681006193161,0.039937204122543334,0.1047015905380249,0.030246430635452272,0.09024679660797119
power,ceiling,vmax,0.5,300,0,0,0.0009943842887878418,0.0006409049650531072,0.014820793271064758,0.03192022144794464,0.03463655710220337,0.16262101531028747,0.014413750171661377,0.12137293815612793
power,ceiling,vmax,0.5,300,0,1,0.001560544967651367,0.001274624936574183,0.013452824950218201,0.024223798513412477,0.02524239122867584,0.13721248805522918,0.01300981044769287,0.13450920581817627
power,ceiling,vmax,0.5,300,0,2,0.002197253704071045,0.0015175273229574727,0.011826691031455994,0.02436818778514862,0.02477477490901947,0.12923334240913392,0.013392421603202819,0.15464186668395996
power,ceiling,vmax,0.5,300,1,0,0.001511061191558838,0.0007379776330283341,0.015107259154319763,0.03060133159160614,0.031247246265411376,0.13956503570079803,0.01045704185962677,0.15839457511901855
power,ceiling,vmax,0.5,300,1,1,0.0014547109603881836,0.00046600335431922114,0.013094815611839294,0.028814703226089478,0.018829488754272462,0.11065029203891755,0.014404308795928956,0.11006176471710205
power,ceiling,vmax,0.5,300,1,2,0.0019666433334350588,0.0012376183503868257,0.01238197386264801,0.04038354754447937,0.023251953721046447,0.11322079300880432,0.013939362764358521,0.12676787376403809
power,ceiling,vmax,0.5,300,2,0,0.0019747376441955566,0.001314709861008535,0.011278870701789855,0.029388892650604247,0.017254254221916197,0.11585595011711121,0.015012848377227783,0.23478055000305176
power,ceiling,vmax,0.5,300,2,1,0.0018140673637390137,0.0007943510275730738,0.010842576622962952,0.030269989371299745,0.021814674139022827,0.1207834005355835,0.013835644721984864,0.15929067134857178
power,ceiling,vmax,0.5,300,2,2,0.001473689079284668,0.0006427598872927224,0.011453133821487427,0.03423506319522858,0.01712631285190582,0.10374691784381866,0.018494477868080138,0.15957856178283691
power,ceiling,vmax,0.5,1000,0,0,0.008184218406677246,0.003650377756077087,0.01697864830493927,0.02343648672103882,0.026100736856460572,0.1735709637403488,0.018042930960655214,0.18074727058410645
power,ceiling,vmax,0.5,1000,0,1,0.009430122375488282,0.006006365563690211,0.016575688123703004,0.03438499271869659,0.036481037735939026,0.0915534406900406,0.020562678575515747,0.12321031093597412
power,ceiling,vmax,0.5,1000,0,2,0.0064801454544067385,0.0035208072458369887,0.016749820113182066,0.02708640694618225,0.028260636329650878,0.13191610872745513,0.01564992368221283,0.11060810089111328
power,ceiling,vmax,0.5,1000,1,0,0.012342190742492676,0.009255906170866997,0.0150566428899765,0.0351981520652771,0.02838284969329834,0.13631377816200257,0.013401174545288086,0.10747957229614258
power,ceiling,vmax,0.5,1000,1,1,0.008762431144714356,0.005104741638741812,0.014847943186759948,0.041887211799621585,0.034183016419410704,0.21615119576454161,0.015213114023208619,0.1414264440536499
power,ceiling,vmax,0.5,1000,1,2,0.007755661010742187,0.005511070264405216,0.012147155404090882,0.02718304991722107,0.021377888321876527,0.12435660660266876,0.010243478417396545,0.15353429317474365
power,ceiling,vmax,0.5,1000,2,0,0.008989262580871581,0.004424464870314572,0.014496809244155884,0.03638473153114319,0.01845737099647522,0.07716752290725708,0.01621311902999878,0.10293769836425781
power,ceiling,vmax,0.5,1000,2,1,0.012966513633728027,0.00736347270923805,0.014629071950912476,0.04096296429634094,0.016329693794250488,0.06964072585105896,0.01334698498249054,0.09073865413665771
power,ceiling,vmax,0.5,1000,2,2,0.00776139497756958,0.0034312715960860786,0.013887748122215271,0.046029800176620485,0.02398991584777832,0.09687227606773377,0.013979023694992066,0.14790093898773193
power,ceiling,vmax,0.5,3000,0,0,0.013148462772369385,0.00866003194348068,0.015367701649665833,0.030320197343826294,0.03400474488735199,0.15334213972091676,0.015969359874725343,0.10520803928375244
power,ceiling,vmax,0.5,3000,0,1,0.008958184719085693,0.006454699208243176,0.01747642457485199,0.03207464516162872,0.03790273666381836,0.12610675394535065,0.0147882342338562,0.1803276538848877
power,ceiling,vmax,0.5,3000,0,2,0.008880686759948731,0.005034908319289091,0.015842992067337035,0.029274749755859374,0.034606316685676576,0.15875093638896942,0.01509818434715271,0.12894248962402344
power,ceiling,vmax,0.5,3000,1,0,0.01111137866973877,0.0060188181013980276,0.013923960924148559,0.028527045249938966,0.022005337476730346,0.11403684914112092,0.01105870008468628,0.12251245975494385
power,ceiling,vmax,0.5,3000,1,1,0.009069526195526123,0.004374722654741697,0.01803210973739624,0.031013825535774232,0.02050115168094635,0.11871502697467803,0.013500359654426575,0.09311342239379883
power,ceiling,vmax,0.5,3000,1,2,0.01065455675125122,0.006791381210737287,0.017056721448898315,0.03270305097103119,0.022695100307464598,0.10609501302242279,0.012117010354995728,0.15476155281066895
power,ceiling,vmax,0.5,3000,2,0,0.007944643497467041,0.003716924019271783,0.012663492560386657,0.03832644522190094,0.01813092827796936,0.09572590589523315,0.015658968687057497,0.06277859210968018
power,ceiling,vmax,0.5,3000,2,1,0.010662984848022462,0.0059186729493001435,0.019206872582435607,0.036240231990814206,0.02065245807170868,0.08562458753585815,0.013649922609329224,0.06278848648071289
power,ceiling,vmax,0.5,3000,2,2,0.009254682064056396,0.004326181663494677,0.015742743015289308,0.035182198882102965,0.01935492753982544,0.06777992844581604,0.015694722533226013,0.08051788806915283
power,ceiling,vmax,0.3,100,0,0,1.1920928955078125e-07,3.917617017067667e-07,0.026478922367095946,0.039709311723709104,0.059227478504180905,0.46588417887687683,0.017489898204803466,0.3706178665161133
power,ceiling,vmax,0.3,100,0,1,2.384185791015625e-08,3.405298437377381e-07,0.026779350638389588,0.04210793375968933,0.04413801431655884,0.31432053744792937,0.025822857022285463,0.3060058355331421
power,ceiling,vmax,0.3,100,0,2,-7.152557373046875e-08,3.701251672806745e-07,0.025362706184387206,0.028175973892211915,0.03178609013557434,0.21977231800556182,0.020252236723899843,0.2732729911804199
power,ceiling,vmax,0.3,100,1,0,0.0,4.0949735730451745e-07,0.024219509959220887,0.0312061607837677,0.03597922623157501,0.3466300040483475,0.032173064351081845,0.4092053174972534
power,ceiling,vmax,0.3,100,1,1,-4.76837158203125e-08,3.2950103190148484e-07,0.028153744339942933,0.04723803699016571,0.03178923726081848,0.21378227174282075,0.02801465690135956,0.335760235786438
power,ceiling,vmax,0.3,100,1,2,9.5367431640625e-08,3.446777414036026e-07,0.028125265240669252,0.04221970438957214,0.027964520454406738,0.2281223177909851,0.025765079259872436,0.24550819396972656
power,ceiling,vmax,0.3,100,2,0,-1.1920928955078126e-08,3.969866229378393e-07,0.019819948077201843,0.03224056363105774,0.03393873572349548,0.20967166423797606,0.037298983335494994,0.2953697443008423
power,ceiling,vmax,0.3,100,2,1,-7.152557373046875e-08,3.5443469875618234e-07,0.02392984926700592,0.030189678072929382,0.02235284149646759,0.22181136906147003,0.025147369503974913,0.3356999158859253
power,ceiling,vmax,0.3,100,2,2,2.384185791015625e-08,3.1449570556337644e-07,0.020617488026618957,0.04939564764499664,0.03785151243209839,0.2811325520277023,0.029971393942832946,0.383508563041687
power,ceiling,vmax,0.3,300,0,0,0.0019031047821044921,0.00148666650038244,0.01319032907485962,0.02634285092353821,0.03498663008213043,0.31378731727600095,0.01793314814567566,0.3404439687728882
power,ceiling,vmax,0.3,300,0,1,0.0011716127395629884,0.0005877987837705325,0.017722004652023317,0.030910512804985045,0.03106323480606079,0.32545470595359804,0.011756911873817444,0.3869575262069702
power,ceiling,vmax,0.3,300,0,2,0.002114558219909668,0.00123425871955503,0.013157919049263,0.025016474723815917,0.03332192599773407,0.22168844640254975,0.013579407334327697,0.2880270481109619
power,ceiling,vmax,0.3,300,1,0,0.0015503406524658204,0.0008185519991031751,0.011591586470603942,0.020800700783729552,0.022404426336288454,0.39766895174980166,0.015004420280456543,0.4413374662399292
power,ceiling,vmax,0.3,300,1,1,0.0019346237182617187,0.0011264687903664134,0.010417208075523376,0.031713321805000305,0.02813577651977539,0.17154991924762725,0.012182804942131042,0.20377767086029053
power,ceiling,vmax,0.3,300,1,2,0.0015786051750183105,0.0009196690186067658,0.008841803669929505,0.023874175548553467,0.03023659884929657,0.4414188712835312,0.011738744378089905,0.40975964069366455
power,ceiling,vmax,0.3,300,2,0,0.0028949379920959473,0.0019139062547116187,0.013733384013175965,0.038128823041915894,0.027975356578826903,0.20009176135063172,0.016146835684776307,0.29769158363342285
power,ceiling,vmax,0.3,300,2,1,0.001728963851928711,0.0009842001164147437,0.015081146359443664,0.04177296757698059,0.023436352610588074,0.16938664615154267,0.015746825933456422,0.19790756702423096
power,ceiling,vmax,0.3,300,2,2,0.0014966964721679688,0.0005747083948992835,0.014071515202522278,0.034222766757011414,0.021907827258110045,0.15328404307365417,0.01877484917640686,0.24329209327697754
power,ceiling,vmax,0.3,1000,0,0,0.007660019397735596,0.004080904076978294,0.017627596855163574,0.03116990625858307,0.04503293931484222,0.39905470609664917,0.014608055353164673,0.3274571895599365
power,ceiling,vmax,0.3,1000,0,1,0.008010399341583253,0.004865017956653335,0.014752402901649475,0.028809666633605957,0.03452376127243042,0.282178059220314,0.015005111694335938,0.32786571979522705
power,ceiling,vmax,0.3,1000,0,2,0.009460520744323731,0.003236456736761235,0.015528494119644165,0.028475359082221985,0.03824897706508636,0.23975924849510194,0.0150899738073349,0.27095890045166016
power,ceiling,vmax,0.3,1000,1,0,0.00868673324584961,0.00365102301040312,0.013475796580314637,0.031527376174926756,0.02114436626434326,0.15685097575187684,0.011995476484298707,0.2972215414047241
power,ceiling,vmax,0.3,1000,1,1,0.008757078647613525,0.0037936184346163307,0.014706474542617799,0.02563592791557312,0.024885955452919006,0.23276603519916533,0.011944073438644408,0.28990840911865234
power,ceiling,vmax,0.3,1000,1,2,0.007129395008087158,0.0039971922957731595,0.014466708898544312,0.031628009676933286,0.02213875949382782,0.2976913094520569,0.014243513345718384,0.3069305419921875
power,ceiling,vmax,0.3,1000,2,0,0.009320926666259766,0.005893232992420388,0.015425050258636474,0.03776929378509521,0.02301999628543854,0.22827459871768951,0.015211400389671326,0.2908858060836792
power,ceiling,vmax,0.3,1000,2,1,0.012150537967681885,0.009141584611899078,0.017038363218307494,0.04189848005771637,0.02629593312740326,0.1903549075126648,0.011758524179458617,0.36470508575439453
power,ceiling,vmax,0.3,1000,2,2,0.007895910739898681,0.0036578659777700934,0.017353230714797975,0.031707510352134705,0.018893963098526,0.19536766707897185,0.016320192813873292,0.28047478199005127
power,ceiling,vmax,0.3,3000,0,0,0.01006176471710205,0.003919978698937345,0.015462085604667664,0.03394543826580047,0.04440824985504151,0.3419050186872482,0.015599212050437928,0.18991827964782715
power,ceiling,vmax,0.3,3000,0,1,0.012011027336120606,0.009562221626895793,0.016252264380455017,0.029333919286727905,0.03752608895301819,0.3160351634025574,0.016033336520195007,0.34695327281951904
power,ceiling,vmax,0.3,3000,0,2,0.009215235710144043,0.006403063584090515,0.018971842527389527,0.031242018938064574,0.037962645292282104,0.34356239438056946,0.017197564244270325,0.37164735794067383
power,ceiling,vmax,0.3,3000,1,0,0.009540235996246338,0.0043881678225423,0.012240034341812134,0.03012525141239166,0.03279598355293274,0.2784017473459244,0.012072545289993287,0.26788759231567383
power,ceiling,vmax,0.3,3000,1,1,0.008707976341247559,0.004868234531596156,0.014950782060623169,0.0347160279750824,0.026695522665977477,0.19192265570163727,0.012382793426513671,0.31081271171569824
power,ceiling,vmax,0.3,3000,1,2,0.007982230186462403,0.004406023883771503,0.012485867738723755,0.03165124952793121,0.021869513392448425,0.21886404156684874,0.013912057876586914,0.3869028091430664
power,ceiling,vmax,0.3,3000,2,0,0.008347594738006591,0.002652832218417075,0.016986003518104552,0.03387563228607178,0.02200485169887543,0.1901387095451355,0.013318964838981628,0.21276640892028809
power,ceiling,vmax,0.3,3000,2,1,0.01028599739074707,0.002565134909951294,0.01736544966697693,0.04696584045886994,0.02210295796394348,0.23791037797927855,0.018986672163009644,0.29564976692199707
power,ceiling,vmax,0.3,3000,2,2,0.01037348508834839,0.004493853864886456,0.01685985326766968,0.04250727593898773,0.022868123650550843,0.2601457804441452,0.01604894995689392,0.33987128734588623
power,ceiling,vmax,0.15,100,0,0,2.384185791015625e-08,2.654916936316501e-07,0.023356854915618896,0.026039913296699524,0.028992427885532378,0.5549799203872681,0.023778142035007478,0.7129300832748413
power,ceiling,vmax,0.15,100,0,1,-7.152557373046875e-08,3.814697265625e-07,0.024345561861991882,0.04906931817531586,0.04896429479122162,0.5232168644666672,0.019359038770198823,0.5127255916595459
power,ceiling,vmax,0.15,100,0,2,1.5497207641601563e-07,3.578264956427487e-07,0.0417525053024292,0.051980134844779965,0.048069116473197934,0.3637669891119003,0.023885168135166168,0.5591485500335693
power,ceiling,vmax,0.15,100,1,0,1.6689300537109374e-07,4.1019083342755444e-07,0.025564897060394286,0.03304398059844971,0.03150914013385773,0.5365518987178802,0.025190478563308714,0.7099176645278931
power,ceiling,vmax,0.15,100,1,1,9.5367431640625e-08,3.7621817202709913e-07,0.021415123343467714,0.024689739942550658,0.022070226073265076,0.4174961030483246,0.020337572693824767,0.5622885227203369
power,ceiling,vmax,0.15,100,1,2,-1.5497207641601563e-07,1.9258850123171226e-07,0.02450977563858032,0.02814616858959198,0.026650142669677735,0.4459751397371292,0.023870867490768433,0.5427007675170898
power,ceiling,vmax,0.15,100,2,0,1.1920928955078126e-08,3.860982594657337e-07,0.04462587535381317,0.07783645689487458,0.031518346071243285,0.28016327917575834,0.02697845995426178,0.40083515644073486
power,ceiling,vmax,0.15,100,2,1,3.5762786865234374e-08,4.0267338166366903e-07,0.02468416392803192,0.039536896347999576,0.03600945174694061,0.42179171144962313,0.0355749636888504,0.6059200763702393
power,ceiling,vmax,0.15,100,2,2,3.5762786865234374e-08,5.567214216630753e-07,0.02743484973907471,0.05179331302642822,0.03308471441268921,0.3434397250413895,0.021701791882514955,0.4654499292373657
power,ceiling,vmax,0.15,300,0,0,0.0014136195182800292,0.0006601911884686253,0.014447560906410218,0.022976255416870116,0.034232358634471896,0.7264268130064011,0.01866001933813095,0.6786414384841919
power,ceiling,vmax,0.15,300,0,1,0.0017780780792236329,0.00108095339879627,0.012456411123275756,0.03496299982070923,0.029387865960597993,0.5254495084285736,0.014592280983924866,0.5373216867446899
power,ceiling,vmax,0.15,300,0,2,0.0025118112564086912,0.0018863138916410383,0.014430844783782959,0.028474140167236327,0.021422967314720154,0.5048658952116967,0.01437663435935974,0.6373988389968872
power,ceiling,vmax,0.15,300,1,0,0.0012361526489257813,0.0007954194518818064,0.009601777791976929,0.029477667808532716,0.017337721586227418,0.5162646442651748,0.013340339064598083,0.6245115995407104
power,ceiling,vmax,0.15,300,1,1,0.0019983768463134764,0.0008061162592164753,0.012444221973419189,0.030827260017395018,0.02142687886953354,0.3500507652759552,0.014628463983535766,0.5200474262237549
power,ceiling,vmax,0.15,300,1,2,0.0014589905738830566,0.0011284929264265395,0.010345888137817384,0.025021478533744812,0.017469611763954163,0.3612849771976471,0.0165815532207489,0.5217175483703613
power,ceiling,vmax,0.15,300,2,0,0.002081298828125,0.001515319867602994,0.013066011667251586,0.03468925952911377,0.02310329079627991,0.41009135246276857,0.01556285321712494,0.4874861240386963
power,ceiling,vmax,0.15,300,2,1,0.0013097524642944336,0.0005979802091216318,0.010537150502204894,0.03405792713165283,0.02067610025405884,0.4843352138996124,0.021923577785491942,0.578896164894104
power,ceiling,vmax,0.15,300,2,2,0.001312088966369629,0.0005788905276971051,0.01114322543144226,0.03882068395614624,0.017155155539512634,0.20665087401866913,0.013469645380973816,0.49432194232940674
power,ceiling,vmax,0.15,1000,0,0,0.008015525341033936,0.0035648491970572773,0.01399281620979309,0.032613590359687805,0.02650206834077835,0.54639732837677,0.01592174768447876,0.7584948539733887
power,ceiling,vmax,0.15,1000,0,1,0.007974207401275635,0.005273499852984718,0.017789143323898315,0.02734091877937317,0.026798266172409057,0.521755164861679,0.016715586185455322,0.5567023754119873
power,ceiling,vmax,0.15,1000,0,2,0.008810019493103028,0.0048474090876157614,0.01625007390975952,0.028377053141593934,0.026829162240028383,0.6493965089321136,0.017692816257476807,0.6350696086883545
power,ceiling,vmax,0.15,1000,1,0,0.008831536769866944,0.0039325761980502395,0.015481126308441163,0.026583358645439148,0.023130157589912416,0.5734498471021652,0.014976131916046142,0.5686278343200684
power,ceiling,vmax,0.15,1000,1,1,0.009789013862609863,0.005169955964455043,0.014617681503295898,0.03434106707572937,0.019627419114112855,0.5334875524044037,0.012928777933120727,0.597344160079956
power,ceiling,vmax,0.15,1000,1,2,0.008331227302551269,0.0032186263468483222,0.01613464057445526,0.033762797713279724,0.020986384153366087,0.41650640964508057,0.015593081712722778,0.5884808301925659
power,ceiling,vmax,0.15,1000,2,0,0.008177840709686279,0.003381784542651029,0.013963624835014343,0.03447994887828827,0.021579450368881224,0.3372198849916458,0.017062151432037355,0.4856078624725342
power,ceiling,vmax,0.15,1000,2,1,0.008308959007263184,0.005114762290290792,0.017253151535987853,0.04102802872657776,0.017091375589370728,0.2582266241312027,0.015986964106559753,0.46206939220428467
power,ceiling,vmax,0.15,1000,2,2,0.008075451850891114,0.004467078507714085,0.016765302419662474,0.036528512835502625,0.02021150290966034,0.21471622586250305,0.014751487970352173,0.39018523693084717
power,ceiling,vmax,0.15,3000,0,0,0.007570779323577881,0.0044545701688490395,0.01820453107357025,0.02837466597557068,0.02696214020252228,0.6041563510894775,0.016759639978408812,0.5928331613540649
power,ceiling,vmax,0.15,3000,0,1,0.009179997444152831,0.006162159734717484,0.015460255742073058,0.025851058959960937,0.025036516785621642,0.5512985125184059,0.016267871856689452,0.5940443277359009
power,ceiling,vmax,0.15,3000,0,2,0.008923602104187012,0.005568528814628654,0.017762410640716552,0.03147261142730713,0.028543390333652496,0.5960799187421799,0.01684826910495758,0.6935561895370483
power,ceiling,vmax,0.15,3000,1,0,0.010264909267425537,0.0053310050522476626,0.013661423325538635,0.02889237105846405,0.020632275938987733,0.47903862595558167,0.017696017026901247,0.4753270149230957
power,ceiling,vmax,0.15,3000,1,1,0.008638298511505127,0.003281655567120043,0.014526042342185973,0.02839902639389038,0.01891371011734009,0.34079568088054657,0.015385150909423828,0.49361908435821533
power,ceiling,vmax,0.15,3000,1,2,0.008364534378051758,0.00310002422348225,0.013788175582885743,0.03139293193817139,0.020570698380470275,0.3825994521379471,0.014720475673675537,0.5223449468612671
power,ceiling,vmax,0.15,3000,2,0,0.00822063684463501,0.004002581960339384,0.01727376878261566,0.03559616804122925,0.02037610411643982,0.3907532751560211,0.020178773999214174,0.45351850986480713
power,ceiling,vmax,0.15,3000,2,1,0.009711956977844239,0.0033512224691890974,0.01362076997756958,0.035358160734176636,0.0195425808429718,0.40772458612918855,0.01663253903388977,0.4225335121154785
power,ceiling,vmax,0.15,3000,2,2,0.012329626083374023,0.008139514624196027,0.020285969972610472,0.04238086640834808,0.023157331347465514,0.2308810442686081,0.01585021913051605,0.3566727638244629
